Frete Carreteiro,Data Saída,ORIGEN,DESTINO,KM,Mês,Lat_Origem,Lng_Origem,Lat_Destino,Lng_Destino,Trimestre,Ano,Valor_por_km,Sintético
235.0,22/9/2022,"-25.971799162431008, -55.187308882583004","-22.158984196990836, -55.03584452281664",555,9,-25.971799162431008,-55.187308882583004,-22.158984196990836,-55.03584452281664,3,2022,0.42342342342342343,0
235.0,24/9/2022,"-25.971799162431008, -55.187308882583004","-22.158984196990836, -55.03584452281664",555,9,-25.971799162431008,-55.187308882583004,-22.158984196990836,-55.03584452281664,3,2022,0.42342342342342343,0
235.0,24/9/2022,"-25.971799162431008, -55.187308882583004","-22.158984196990836, -55.03584452281664",555,9,-25.971799162431008,-55.187308882583004,-22.158984196990836,-55.03584452281664,3,2022,0.42342342342342343,0
235.0,23/9/2022,"-25.971799162431008, -55.187308882583004","-22.158984196990836, -55.03584452281664",555,9,-25.971799162431008,-55.187308882583004,-22.158984196990836,-55.03584452281664,3,2022,0.42342342342342343,0
235.0,23/9/2022,"-25.971799162431008, -55.187308882583004","-22.158984196990836, -55.03584452281664",555,9,-25.971799162431008,-55.187308882583004,-22.158984196990836,-55.03584452281664,3,2022,0.42342342342342343,0
235.0,26/9/2022,"-25.971799162431008, -55.187308882583004","-22.158984196990836, -55.03584452281664",555,9,-25.971799162431008,-55.187308882583004,-22.158984196990836,-55.03584452281664,3,2022,0.42342342342342343,0
235.0,26/9/2022,"-25.971799162431008, -55.187308882583004","-22.158984196990836, -55.03584452281664",555,9,-25.971799162431008,-55.187308882583004,-22.158984196990836,-55.03584452281664,3,2022,0.42342342342342343,0
235.0,26/9/2022,"-25.971799162431008, -55.187308882583004","-22.158984196990836, -55.03584452281664",555,9,-25.971799162431008,-55.187308882583004,-22.158984196990836,-55.03584452281664,3,2022,0.42342342342342343,0
235.0,23/9/2022,"-25.971799162431008, -55.187308882583004","-22.158984196990836, -55.03584452281664",555,9,-25.971799162431008,-55.187308882583004,-22.158984196990836,-55.03584452281664,3,2022,0.42342342342342343,0
235.0,26/9/2022,"-25.971799162431008, -55.187308882583004","-22.158984196990836, -55.03584452281664",555,9,-25.971799162431008,-55.187308882583004,-22.158984196990836,-55.03584452281664,3,2022,0.42342342342342343,0
235.0,26/9/2022,"-25.971799162431008, -55.187308882583004","-22.158984196990836, -55.03584452281664",555,9,-25.971799162431008,-55.187308882583004,-22.158984196990836,-55.03584452281664,3,2022,0.42342342342342343,0
235.0,26/9/2022,"-25.971799162431008, -55.187308882583004","-22.158984196990836, -55.03584452281664",555,9,-25.971799162431008,-55.187308882583004,-22.158984196990836,-55.03584452281664,3,2022,0.42342342342342343,0
235.0,24/9/2022,"-25.971799162431008, -55.187308882583004","-22.158984196990836, -55.03584452281664",555,9,-25.971799162431008,-55.187308882583004,-22.158984196990836,-55.03584452281664,3,2022,0.42342342342342343,0
235.0,26/9/2022,"-25.971799162431008, -55.187308882583004","-22.158984196990836, -55.03584452281664",555,9,-25.971799162431008,-55.187308882583004,-22.158984196990836,-55.03584452281664,3,2022,0.42342342342342343,0
235.0,24/9/2022,"-25.971799162431008, -55.187308882583004","-22.158984196990836, -55.03584452281664",555,9,-25.971799162431008,-55.187308882583004,-22.158984196990836,-55.03584452281664,3,2022,0.42342342342342343,0
235.0,26/9/2022,"-25.971799162431008, -55.187308882583004","-22.158984196990836, -55.03584452281664",555,9,-25.971799162431008,-55.187308882583004,-22.158984196990836,-55.03584452281664,3,2022,0.42342342342342343,0
235.0,26/9/2022,"-25.971799162431008, -55.187308882583004","-22.158984196990836, -55.03584452281664",555,9,-25.971799162431008,-55.187308882583004,-22.158984196990836,-55.03584452281664,3,2022,0.42342342342342343,0
235.0,26/9/2022,"-25.971799162431008, -55.187308882583004","-22.158984196990836, -55.03584452281664",555,9,-25.971799162431008,-55.187308882583004,-22.158984196990836,-55.03584452281664,3,2022,0.42342342342342343,0
235.0,26/9/2022,"-25.971799162431008, -55.187308882583004","-22.158984196990836, -55.03584452281664",555,9,-25.971799162431008,-55.187308882583004,-22.158984196990836,-55.03584452281664,3,2022,0.42342342342342343,0
235.0,27/9/2022,"-25.971799162431008, -55.187308882583004","-22.158984196990836, -55.03584452281664",555,9,-25.971799162431008,-55.187308882583004,-22.158984196990836,-55.03584452281664,3,2022,0.42342342342342343,0
235.0,27/9/2022,"-25.971799162431008, -55.187308882583004","-22.158984196990836, -55.03584452281664",555,9,-25.971799162431008,-55.187308882583004,-22.158984196990836,-55.03584452281664,3,2022,0.42342342342342343,0
235.0,27/9/2022,"-25.971799162431008, -55.187308882583004","-22.158984196990836, -55.03584452281664",555,9,-25.971799162431008,-55.187308882583004,-22.158984196990836,-55.03584452281664,3,2022,0.42342342342342343,0
203.0,26/5/2021,"-24.485450632845286, -54.831751100681714","-24.728959064923462, -53.73445238263191",219,5,-24.485450632845286,-54.831751100681714,-24.728959064923462,-53.73445238263191,2,2021,0.9269406392694064,0
196.0,10/6/2022,"-24.485450632845286, -54.831751100681714","-23.659311102233385, -52.604653791714384",308,6,-24.485450632845286,-54.831751100681714,-23.659311102233385,-52.604653791714384,2,2022,0.6363636363636364,0
183.0,19/8/2022,"-24.485450632845286, -54.831751100681714","-22.158984196990836, -55.03584452281664",330,8,-24.485450632845286,-54.831751100681714,-22.158984196990836,-55.03584452281664,3,2022,0.5545454545454546,0
180.0,4/1/2021,"-24.485450632845286, -54.831751100681714","-26.730863896184633, -53.49920727302644",520,1,-24.485450632845286,-54.831751100681714,-26.730863896184633,-53.49920727302644,1,2021,0.34615384615384615,0
180.0,3/5/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,5,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2022,0.4176334106728538,0
170.0,29/3/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,3,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2021,0.39443155452436196,0
170.0,29/3/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,3,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2021,0.39443155452436196,0
170.0,19/8/2022,"-24.485450632845286, -54.831751100681714","-22.158984196990836, -55.03584452281664",330,8,-24.485450632845286,-54.831751100681714,-22.158984196990836,-55.03584452281664,3,2022,0.5151515151515151,0
170.0,19/8/2022,"-24.485450632845286, -54.831751100681714","-22.158984196990836, -55.03584452281664",330,8,-24.485450632845286,-54.831751100681714,-22.158984196990836,-55.03584452281664,3,2022,0.5151515151515151,0
170.0,19/8/2022,"-24.485450632845286, -54.831751100681714","-22.158984196990836, -55.03584452281664",330,8,-24.485450632845286,-54.831751100681714,-22.158984196990836,-55.03584452281664,3,2022,0.5151515151515151,0
160.0,23/3/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,3,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2021,0.37122969837587005,0
160.0,4/3/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,3,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2021,0.37122969837587005,0
160.0,17/3/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,3,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2021,0.37122969837587005,0
160.0,17/3/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,3,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2021,0.37122969837587005,0
160.0,20/3/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,3,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2021,0.37122969837587005,0
160.0,23/3/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,3,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2021,0.37122969837587005,0
160.0,25/3/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,3,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2021,0.37122969837587005,0
160.0,24/3/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,3,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2021,0.37122969837587005,0
160.0,27/3/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,3,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2021,0.37122969837587005,0
160.0,25/3/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,3,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2021,0.37122969837587005,0
160.0,5/4/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,4,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2021,0.37122969837587005,0
160.0,6/4/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,4,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2021,0.37122969837587005,0
160.0,27/5/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,5,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2021,0.37122969837587005,0
160.0,22/10/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,10,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,4,2021,0.37122969837587005,0
160.0,7/12/2021,"-24.485450632845286, -54.831751100681714","-24.728959064923462, -53.73445238263191",219,12,-24.485450632845286,-54.831751100681714,-24.728959064923462,-53.73445238263191,4,2021,0.730593607305936,0
160.0,8/4/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,4,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2022,0.37122969837587005,0
160.0,7/4/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,4,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2022,0.37122969837587005,0
160.0,8/4/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,4,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2022,0.37122969837587005,0
160.0,25/4/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,4,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2022,0.37122969837587005,0
160.0,25/4/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,4,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2022,0.37122969837587005,0
160.0,27/4/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,4,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2022,0.37122969837587005,0
160.0,26/4/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,4,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2022,0.37122969837587005,0
160.0,27/4/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,4,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2022,0.37122969837587005,0
160.0,3/5/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,5,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2022,0.37122969837587005,0
160.0,11/5/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,5,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2022,0.37122969837587005,0
160.0,10/5/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,5,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2022,0.37122969837587005,0
160.0,18/5/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,5,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2022,0.37122969837587005,0
160.0,23/5/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,5,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2022,0.37122969837587005,0
160.0,25/5/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,5,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2022,0.37122969837587005,0
160.0,7/6/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,6,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2022,0.37122969837587005,0
160.0,7/6/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,6,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2022,0.37122969837587005,0
160.0,15/6/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,6,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2022,0.37122969837587005,0
160.0,20/6/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,6,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2022,0.37122969837587005,0
160.0,15/6/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,6,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2022,0.37122969837587005,0
155.0,27/1/2021,"-24.485450632845286, -54.831751100681714","-25.749771379253705, -53.061477827275326",410,1,-24.485450632845286,-54.831751100681714,-25.749771379253705,-53.061477827275326,1,2021,0.3780487804878049,0
155.0,26/10/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,10,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,4,2021,0.35962877030162416,0
155.0,1/11/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,11,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,4,2021,0.35962877030162416,0
155.0,1/11/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,11,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,4,2021,0.35962877030162416,0
155.0,8/11/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,11,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,4,2021,0.35962877030162416,0
155.0,8/11/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,11,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,4,2021,0.35962877030162416,0
155.0,11/11/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,11,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,4,2021,0.35962877030162416,0
155.0,16/11/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,11,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,4,2021,0.35962877030162416,0
155.0,16/11/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,11,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,4,2021,0.35962877030162416,0
155.0,19/11/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,11,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,4,2021,0.35962877030162416,0
155.0,14/3/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,3,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2022,0.35962877030162416,0
155.0,21/3/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,3,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2022,0.35962877030162416,0
155.0,21/3/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,3,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2022,0.35962877030162416,0
155.0,28/3/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,3,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2022,0.35962877030162416,0
155.0,29/3/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,3,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2022,0.35962877030162416,0
150.0,21/1/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,1,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2021,0.3480278422273782,0
150.0,22/1/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,1,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2021,0.3480278422273782,0
150.0,25/1/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,1,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2021,0.3480278422273782,0
150.0,26/1/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,1,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2021,0.3480278422273782,0
150.0,1/2/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,2,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2021,0.3480278422273782,0
150.0,1/2/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,2,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2021,0.3480278422273782,0
150.0,1/2/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,2,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2021,0.3480278422273782,0
150.0,8/2/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,2,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2021,0.3480278422273782,0
150.0,8/2/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,2,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2021,0.3480278422273782,0
150.0,15/2/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,2,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2021,0.3480278422273782,0
150.0,25/2/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,2,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2021,0.3480278422273782,0
150.0,24/2/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,2,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2021,0.3480278422273782,0
150.0,24/2/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,2,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2021,0.3480278422273782,0
150.0,26/2/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,2,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2021,0.3480278422273782,0
150.0,1/2/2021,"-24.485450632845286, -54.831751100681714","-25.749771379253705, -53.061477827275326",410,2,-24.485450632845286,-54.831751100681714,-25.749771379253705,-53.061477827275326,1,2021,0.36585365853658536,0
150.0,28/1/2021,"-24.485450632845286, -54.831751100681714","-25.749771379253705, -53.061477827275326",410,1,-24.485450632845286,-54.831751100681714,-25.749771379253705,-53.061477827275326,1,2021,0.36585365853658536,0
150.0,1/2/2021,"-24.485450632845286, -54.831751100681714","-25.749771379253705, -53.061477827275326",410,2,-24.485450632845286,-54.831751100681714,-25.749771379253705,-53.061477827275326,1,2021,0.36585365853658536,0
150.0,8/4/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,4,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2021,0.3480278422273782,0
150.0,13/4/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,4,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2021,0.3480278422273782,0
150.0,19/4/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,4,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2021,0.3480278422273782,0
150.0,22/4/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,4,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2021,0.3480278422273782,0
150.0,26/4/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,4,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2021,0.3480278422273782,0
150.0,28/4/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,4,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2021,0.3480278422273782,0
150.0,3/5/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,5,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2021,0.3480278422273782,0
150.0,4/5/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,5,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2021,0.3480278422273782,0
150.0,7/5/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,5,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2021,0.3480278422273782,0
150.0,12/5/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,5,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2021,0.3480278422273782,0
150.0,17/5/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,5,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2021,0.3480278422273782,0
150.0,21/5/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,5,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2021,0.3480278422273782,0
150.0,24/5/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,5,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2021,0.3480278422273782,0
150.0,24/5/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,5,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2021,0.3480278422273782,0
150.0,27/5/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,5,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2021,0.3480278422273782,0
150.0,27/5/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,5,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2021,0.3480278422273782,0
150.0,31/5/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,5,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2021,0.3480278422273782,0
150.0,1/6/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,6,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2021,0.3480278422273782,0
150.0,8/6/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,6,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2021,0.3480278422273782,0
150.0,10/6/2021,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,6,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,2,2021,0.3480278422273782,0
150.0,4/2/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,2,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2022,0.3480278422273782,0
150.0,21/2/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,2,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2022,0.3480278422273782,0
150.0,21/2/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,2,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2022,0.3480278422273782,0
146.0,18/3/2022,"-24.485450632845286, -54.831751100681714","-23.659311102233385, -52.604653791714384",308,3,-24.485450632845286,-54.831751100681714,-23.659311102233385,-52.604653791714384,1,2022,0.474025974025974,0
145.0,4/2/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,2,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2022,0.33642691415313225,0
145.0,4/2/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,2,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2022,0.33642691415313225,0
145.0,11/2/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,2,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2022,0.33642691415313225,0
145.0,11/2/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,2,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2022,0.33642691415313225,0
145.0,11/2/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,2,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2022,0.33642691415313225,0
145.0,15/2/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,2,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2022,0.33642691415313225,0
145.0,21/2/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,2,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2022,0.33642691415313225,0
145.0,21/2/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,2,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2022,0.33642691415313225,0
145.0,25/2/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,2,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2022,0.33642691415313225,0
145.0,2/3/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,3,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2022,0.33642691415313225,0
145.0,2/3/2022,"-24.485450632845286, -54.831751100681714","-26.059823934553126, -53.049507353543575",431,3,-24.485450632845286,-54.831751100681714,-26.059823934553126,-53.049507353543575,1,2022,0.33642691415313225,0
